slug,look,type,season,designer,city,models,keywords
94554,9,woman,spring-summer-2018,mulberry,london,['sarah-berger'],"['top', 'green', 'sleeveless', 'cut-out', 'ruffle', 'knit', 'rib-knit', 'pants', 'light-pink', 'powder-pink', 'pink', 'pink-pants', 'flare-pants', 'pleats', 'extra-long-sleeves', 'satin', 'cut-out-knit', 'knit-top', 'blond-hair']"
94556,11,woman,spring-summer-2018,mulberry,london,['mariana-zaragoza'],"['yellow', 'yellow-dress', 'sleeveless', 'cut-out', 'hole', 'midi-dress', 'knit', 'bold-colours', 'total-yellow', 'knit-dress', 'rib-knit', 'ruffle', 'evening-wear', 'dress', 'cut-out-knit', 'fitted-knit', 'chestnut-hair']"
94553,8,woman,spring-summer-2018,mulberry,london,,"['pink', 'light-pink', 'pastel-sorbet', 'girly', 'barbie', 'dress', 'pink-dress', 'short-sleeves', 'v-neck', 'plunging-neckline', 'ruffle', 'pleats', 'evening-wear', 'monochrome', 'total-pink', 'sorbet-dress']"
94551,6,woman,spring-summer-2018,mulberry,london,,"['orange', 'orange-dress', 'dress', 'bold-colours', 'monochrome', 'total-orange', 'sleeveless', 'round-neck', 'ruffle', 'pleats', 'gathers', 'midi-dress', 'evening-wear', 'cocktail']"
94550,5,woman,spring-summer-2018,mulberry,london,['elien-swalens'],"['orange', 'bronze', 'total-orange', 'monochrome', 'dress', 'orange-dress', 'sleeveless', 'round-neck', 'ruffle', 'pleats', 'gathers', 'midi-dress', 'evening-wear', 'cocktail', 'chestnut-hair']"
94565,20,woman,spring-summer-2018,mulberry,london,['kirin-dejonckheere'],"['dress', 'cream', 'round-neck', 'doll', 'pastoral', 'gathers', 'drawstring', 'fitted', 'frill', 'print', 'pattern']"
94563,18,woman,spring-summer-2018,mulberry,london,['he-jing'],"['dress', 'halterneck', 'sleeveless', 'frill', 'fluid', 'fluid-dress', 'multicolour', 'stripes', 'vertical-stripes', 'striped-dress', 'pattern', 'print', 'black-hair']"
94560,15,woman,spring-summer-2018,mulberry,london,['zoe-louis'],"['navy-blue', 'total-navy-blue', 'dress', 'monochrome', 'evening-wear', 'cocktail', 'navy-blue-dress', 'sleeveless', 'v-neck', 'ruffle', 'pleats', 'satin', 'satin-dress']"
94559,14,woman,spring-summer-2018,mulberry,london,['jamily-wernke-meurer'],"['dress', 'evening-wear', 'cocktail', 'brown', 'brown-dress', 'midi-dress', 'bicolour', 'cut-out', 'hole', 'ruffle', 'earthy-tones', 'brown-hair']"
67717,25,woman,spring-summer-2018,pam-hogg,london,,"['jumpsuit', 'bodycon', 'transparent', 'light-pink', 'nude', 'tulle', 'ruffle', 'embellishment', 'bold-shoulders', 'long-sleeves']"
67714,21,woman,spring-summer-2018,pam-hogg,london,,"['playsuit', 'multicolour', 'geometric', 'bodycon', 'coat', 'black-coat', 'raincoat', 'lace', 'plastic', 'floral', 'pattern', 'floral-coat']"
67713,22,woman,spring-summer-2018,pam-hogg,london,,"['coat', 'white-coat', 'raincoat', 'belted', 'trenchcoat', 'pocket', 'long-coat', 'lace', 'floral', 'pattern', 'plastic', 'transparent', 'jumpsuit', 'bodycon']"
67719,27,woman,spring-summer-2018,pam-hogg,london,,"['jumpsuit', 'blue', 'light-blue', 'high-necked', 'tulle', 'frill', 'ruffle', 'volume', 'bodycon', 'transparent', 'long-sleeves']"
67716,24,woman,spring-summer-2018,pam-hogg,london,,"['raincoat', 'plastic', 'black', 'black-coat', 'transparent', 'pattern', 'lace', 'floral', 'floral-coat', 'long-coat', 'jumpsuit', 'geometric', 'multicolour', 'bodycon', 'catsuit']"
67718,26,woman,spring-summer-2018,pam-hogg,london,,"['dress', 'yellow', 'yellow-dress', 'tulle', 'bodycon', 'high-necked', 'ruffle', 'short-dress', 'embellishment', 'legging', 'transparent', 'legging-under']"
67720,28,woman,spring-summer-2018,pam-hogg,london,,"['nude', 'light-pink', 'jumpsuit', 'bodycon', 'ruffle', 'ruffled-collar', 'flounced-sleeves', 'tulle', 'embellishment', 'dickey']"
67709,16,woman,spring-summer-2018,pam-hogg,london,,"['coat', 'black', 'black-coat', 'plastic', 'long-coat', 'raincoat', 'lace', 'jumpsuit', 'transparent', 'zip', 'floral']"
67704,12,woman,spring-summer-2018,pam-hogg,london,,"['bodycon', 'body', 'star', 'transparent', 'sleeveless', 'geometric', 'round-neck', 'white']"
67705,13,woman,spring-summer-2018,pam-hogg,london,,"['black-white', 'futuristic', 'sci-fi', 'plastic', 'sleeveless', 'round-neck', 'black', 'white', 'jumpsuit', 'bodycon', 'graphic', 'white-jumpsuit']"
67701,9,woman,spring-summer-2018,pam-hogg,london,,"['jumpsuit', 'high-necked', 'bodycon', 'multicolour', 'colour-block', 'geometric', 'pattern', 'long-sleeves', 'catsuit']"
67698,7,woman,spring-summer-2018,pam-hogg,london,,"['black-white', 'star', 'graphic', 'black', 'white', 'nude', 'pattern', 'jumpsuit', 'bodycon', 'plastic', 'long-sleeves', 'uniform', 'white-jumpsuit', 'catsuit']"
67712,20,woman,spring-summer-2018,pam-hogg,london,,"['jumpsuit', 'geometric', 'multicolour', 'high-necked', 'bodycon', 'trenchcoat', 'raincoat', 'black', 'black-coat', 'long-coat', 'floral', 'lace', 'belted', 'plastic']"
67715,23,woman,spring-summer-2018,pam-hogg,london,,"['jumpsuit', 'multicolour', 'bodycon', 'high-necked', 'geometric', 'coat', 'plastic', 'raincoat', 'transparent', 'lace', 'white', 'white-coat', 'floral-coat']"
67710,18,woman,spring-summer-2018,pam-hogg,london,,"['raincoat', 'trenchcoat', 'coat', 'nude', 'light-pink', 'pink-coat', 'hood', 'lace', 'pocket', 'belted', 'floral', 'plastic', 'lightweight-windbreaker', 'just-a-coat']"
67711,19,woman,spring-summer-2018,pam-hogg,london,,"['raincoat', 'coat', 'nude', 'light-pink', 'pink-coat', 'belted', 'pocket', 'plastic', 'lace', 'floral', 'transparent', 'total-look', 'skirt', 'pink-skirt']"
67708,17,woman,spring-summer-2018,pam-hogg,london,,"['raincoat', 'white', 'white-coat', 'lace', 'transparent', 'plastic', 'floral', 'floral-coat', 'hot-pants', 'mini-shorts', 'bodycon', 'crop-top', 'orange', 'pink', 'fluo', 'mini', 'pink-shorts']"
67707,15,woman,spring-summer-2018,pam-hogg,london,,"['jumpsuit', 'bodycon', 'black-white', 'black', 'white', 'nude', 'graphic', 'plastic', 'plunging-neckline', 'catsuit']"
67706,14,woman,spring-summer-2018,pam-hogg,london,,"['plastic', 'jumpsuit', 'high-necked', 'sleeveless', 'bodycon', 'futuristic', 'sci-fi', 'graphic', 'black-white', 'black', 'white', 'uniform', 'black-jumpsuit']"
67700,8,woman,spring-summer-2018,pam-hogg,london,,"['jumpsuit', 'bodycon', 'sleeveless', 'round-neck', 'multicolour', 'white', 'geometric', 'pattern', 'uniform']"
67699,6,woman,spring-summer-2018,pam-hogg,london,,"['jumpsuit', 'white', 'star', 'bodycon', 'transparent', 'graphic', 'round-neck', 'pattern', 'long-sleeves', 'white-jumpsuit', 'catsuit']"
67703,11,woman,spring-summer-2018,pam-hogg,london,,"['bodycon', 'jumpsuit', 'high-necked', 'black', 'geometric', 'multicolour', 'pattern', 'catsuit']"
67702,10,woman,spring-summer-2018,pam-hogg,london,,"['playsuit', 'sleeveless', 'plunging-neckline', 'multicolour', 'geometric', 'plastic', 'bodycon']"
67696,4,woman,spring-summer-2018,pam-hogg,london,,"['blue', 'sleeveless', 'tulle', 'ruffle', 'embellishment', 'braces']"
67695,3,woman,spring-summer-2018,pam-hogg,london,,"['jumpsuit', 'green', 'tulle', 'bodycon', 'ruffle', 'embellishment', 'transparent', 'collar', 'high-necked', 'frill']"
67694,2,woman,spring-summer-2018,pam-hogg,london,,"['yellow', 'silver', 'transparent', 'ruffle', 'bodycon', 'body', 'embellishment', 'collar', 'high-necked', 'statement-sleeves']"
20586,28,woman,spring-summer-2017,sharon-wauchob,london,,"['coat', 'beige', 'beige-coat', 'double-breast', 'shirt-dress', 'extra-long-sleeves', 'transparent', 'dress', 'midi-dress', 'patchwork', 'floral', 'pants', 'prince-of-wales', 'dress-on-pants', 'fluid-dress', 'oversize-shirt']"
20585,26,woman,spring-summer-2017,sharon-wauchob,london,,"['shirt', 'pajama', 'white-shirt', 'floral', 'pastoral', 'dress', 'red-dress', 'gathers', 'plunging-neckline', 'v-neck', 'long-dress', 'silk', 'oriental', 'fluid-dress', 'floral-dress', 'floral-shirt', 'total-floral', 'gathered-dress']"
20589,31,woman,spring-summer-2017,sharon-wauchob,london,,"['pajama', 'shirt', 'silk', 'powder-pink', 'floral', 'embroidery', 'pink-shirt', 'black-pants', 'pants', 'fringes', 'gathers', 'floral-shirt']"
20590,33,woman,spring-summer-2017,sharon-wauchob,london,,"['coat', 'cape', 'khaki', 'brown', 'shirt', 'black-shirt', 'silk', 'pants', 'print', 'black-pants', 'pattern', 'wide-leg-oversize-pants', 'belted']"
20591,32,woman,spring-summer-2017,sharon-wauchob,london,,"['shirt-dress', 'pajama', 'silk', 'extra-long-sleeves', 'midi-dress', 'dress', 'layer', 'transparent', 'floral', 'embroidery', 'v-neck', 'black-dress', 'floral-on-dark-background', 'fluid-dress', 'floral-dress']"
20592,34,woman,spring-summer-2017,sharon-wauchob,london,,"['embroidery', 'volume', 'dress', 'midi-dress', 'print', 'pattern', 'pants', 'grey-pants', 'prince-of-wales', 'dress-on-pants']"
20593,35,woman,spring-summer-2017,sharon-wauchob,london,,"['shirt-dress', 'shirt', 'pajama', 'silk', 'dress', 'midi-dress', 'skirt', 'black-dress', 'extra-long-sleeves', 'long-skirt', 'pattern', 'print', 'embroidery', 'fluid-dress', 'sleep-shirt']"
71811,13,woman,spring-summer-2018,mila-schon,london,,"['dress', 'coat-dress', 'midi', 'midi-dress', 'short-sleeves', 'fluid-dress', 'fluid', 'double-breast', 'pattern', 'print', 'stripes', 'striped-dress', 'bold-stripes', 'puffed-sleeve', 'pattern-mix', 'beige', 'black', 'tricolor', 'graphic']"
20564,7,woman,spring-summer-2017,sharon-wauchob,london,,"['dress', 'midi-dress', 'layer', 'pleats', 'pink-dress', 'top', 'brown', 'embroidery', 'tulle', 'evening-wear', 'thin-straps-on-long-sleeves']"
20568,12,woman,spring-summer-2017,sharon-wauchob,london,,"['coat', 'beige', 'blouse', 'v-neck', 'pants', 'wide-leg-oversize-pants', 'pleats', 'light-blue', 'transparent', 'lace', 'oversize', 'pleated-pants', 'masculine-feminine']"
20567,10,woman,spring-summer-2017,sharon-wauchob,london,,"['dress', 'grey', 'midi-dress', 'creased', 'pattern', 'pleats', 'pink', 'asymmetrical', 'fluid', 'fortuni-pleats']"
20571,14,woman,spring-summer-2017,sharon-wauchob,london,,"['dress', 'midi-dress', 'silver', 'grey', 'polka-dot', 'transparent', 'frill', 'pants', 'light-blue', 'silk', 'lame', 'dress-on-pants', 'silver-dress', 'polka-dot-dress']"
20570,13,woman,spring-summer-2017,sharon-wauchob,london,,"['dress', 'lame', 'silver', 'grey', 'off-the-shoulder', 'v-neck', 'floral', 'frill', 'tulle', 'transparent', 'midi-dress', 'pants', 'grey-pants', 'creased', 'fluid', 'silver-dress', 'silver-pants']"
20565,8,woman,spring-summer-2017,sharon-wauchob,london,,"['light-blue', 'lace', 'transparent', 'pleats', 'floral', 'embroidery', 'layer', 'frill', 'delicate', 'romantic', 'thin-straps-on-long-sleeves']"
20561,5,woman,spring-summer-2017,sharon-wauchob,london,,"['coat', 'yellow', 'volume', 'pants', 'light-blue', 'silk', 'urban', 'fluid']"
20562,4,woman,spring-summer-2017,sharon-wauchob,london,,"['pajama', 'silk', 'light-blue', 'shirt', 'oversize', 'skirt', 'creased', 'pencil-skirt', 'monochrome', 'oversize-shirt', 'fluid']"
20563,6,woman,spring-summer-2017,sharon-wauchob,london,,"['v-neck', 'powder-pink', 'coat', 'oversize', 'pocket', 'utility', 'urban', 'girly', 'doll', 'dress', 'lace', 'pink-dress', 'creased', 'pants', 'pink-pants', 'dress-on-pants', 'fluid']"
20559,2,woman,spring-summer-2017,sharon-wauchob,london,['tessa-bruinsma'],"['pink', 'pleats', 'hoodie', 'hood', 'satin', 'skirt', 'midi', 'lace', 'jumper', 'sweatshirt', 'pink-skirt', 'monochrome', 'fluid']"
20584,27,woman,spring-summer-2017,sharon-wauchob,london,,"['pattern', 'print', 'patchwork', 'frill', 'floral', 'bicolour', 'midi-dress', 'light-blue', 'black', 'colour-block', 'pastoral', 'fluid-dress', 'floral-on-dark-background', 'total-floral']"
20576,16,woman,spring-summer-2017,sharon-wauchob,london,,"['pajama', 'extra-long-sleeves', 'shirt-dress', 'lavender', 'dress', 'midi-dress', 'silk', 'oversize', 'skirt', 'lame', 'silver', 'fluid-dress', 'fluid', 'satin-dress', 'sleep-shirt', 'satin']"
20581,24,woman,spring-summer-2017,sharon-wauchob,london,,"['satin', 'gold', 'brown', 'coat', 'dress', 'long-dress', 'floral', 'pastoral', 'black-dress', 'plunging-neckline']"
20580,20,woman,spring-summer-2017,sharon-wauchob,london,,"['pants', 'prince-of-wales', 'grey-pants', 'wide-leg-oversize-pants', 'dress', 'short-dress', 'lame', 'slit', 'plunging-neckline', 'jacket', 'beige-coat', 'urban', 'dress-on-pants', 'fluid']"
20579,22,woman,spring-summer-2017,sharon-wauchob,london,,"['bomber', 'coat', 'gold', 'pocket', 'utility', 'pants', 'grey-pants', 'prince-of-wales', 'wide-leg-oversize-pants', 'puffer', 'masculine', 'urban', 'oversize', 'fluid']"
20583,23,woman,spring-summer-2017,sharon-wauchob,london,,"['prince-of-wales', 'grey-pants', 'pants', 'tank-top', 'lace', 'transparent', 'tunic', 'long-dress', 'floral', 'pattern', 'frill']"
20582,25,woman,spring-summer-2017,sharon-wauchob,london,,"['pajama', 'jouy', 'pastoral', 'floral', 'shirt', 'red-shirt', 'pants', 'wide-leg-oversize-pants', 'print', 'pattern', 'total-floral', 'patterned-shirt', 'pattern-all-over']"
20578,21,woman,spring-summer-2017,sharon-wauchob,london,,"['beige', 'beige-pants', 'bow', 'blouse', 'silver', 'lame', 'pleats', 'space', 'fluid', 'silver-top', 'taupe', 'taupe-pants-trousers']"
20577,19,woman,spring-summer-2017,sharon-wauchob,london,,"['creased', 'lame', 'space', 'futuristic', 'silver', 'dress', 'midi-dress', 'pants', 'brown', 'dress-on-pants', 'sci-fi', 'fluid']"
20574,17,woman,spring-summer-2017,sharon-wauchob,london,,"['coat', 'raincoat', 'pocket', 'utility', 'white-pants', 'pants', 'silk', 'lace', 'urban', 'masculine', 'fluid', 'lightweight-windbreaker', 'taupe', 'taupe-jacket']"
20558,1,woman,spring-summer-2017,sharon-wauchob,london,['lina-hoss'],"['silk', 'pants', 'blouse', 'satin', 'blue', 'hood', 'hoodie', 'coat', 'beige', 'wide-leg-oversize-pants', 'ivory', 'oversize', 'chestnut-hair']"
20575,18,woman,spring-summer-2017,sharon-wauchob,london,,"['prince-of-wales', 'jacket', 'masculine', 'dress', 'long-dress', 'plunging-neckline', 'lace', 'floral', 'embroidery', 'transparent', 'fluid', 'masculine-feminine']"
20572,15,woman,spring-summer-2017,sharon-wauchob,london,,"['tank-top', 'sleeveless', 'silver', 'grey', 'lame', 'silk', 'v-neck', 'skirt', 'long-skirt', 'gold', 'bicolour', 'asymmetrical', 'fluid', 'silver-top', 'silver-gold']"
20252,47,woman,spring-summer-2017,mulberry,london,['lululeika-ravn-liep'],"['dress', 'midi-dress', 'cut-out', 'frill', 'embroidery', 'girly', 'sequin']"
20250,45,woman,spring-summer-2017,mulberry,london,['odette-pavlova'],"['total-look', 'jacket', 'skirt', 'plaid', 'check', 'pocket', 'utility', 'retro', 'england', 'asymmetrical', 'neutral-tones', 'office-wear', 'check-jacket', 'check-skirt', 'skirt-suit']"
20249,44,woman,spring-summer-2017,mulberry,london,['kirin-dejonckheere'],"['total-look', 'print', 'floral', 'pastel-sorbet', 'ruffle', 'frill', 'volume', 'doll', 'shirt', 'skirt', 'patterned-shirt']"
20243,37,woman,spring-summer-2017,mulberry,london,['camille-hurel'],"['pajama', 'total-look', 'thin-stripes', 'silk', 'cream', 'shirt', 'pants', 'striped-shirt', 'chestnut-hair']"
20245,41,woman,spring-summer-2017,mulberry,london,,"['dress', 'midi-dress', 'cream', 'wrap', 'thin-stripes', 'silk', 'vertical-stripes', 'belted', 'wrap-dress', 'striped-dress']"
20288,4,woman,spring-summer-2017,mulberry,london,,"['coat', 'khaki', 'pocket', 'utility', 'army', 'military', 'officer', 'silk', 'khaki-coat', 'sunglasses']"
20289,23,woman,spring-summer-2017,mulberry,london,,"['pajama', 'total-look', 'silk', 'shirt', 'blue-shirt', 'stripes', 'bermuda', 'blue', 'navy-blue', 'vertical-stripes', 'striped-shirt', 'fluid', 'stripes-on-stripes']"
20251,46,woman,spring-summer-2017,mulberry,london,,"['blue', 'light-blue', 'blue-shirt', 'blue-skirt', 'shirt', 'skirt', 'frill', 'print', 'total-look', 'floral', 'patterned-shirt']"
20253,48,woman,spring-summer-2017,mulberry,london,,"['dress', 'midi-dress', 'blue', 'blue-dress', 'beading', 'sequin', 'plunging-neckline', 'v-neck', 'ruffle', 'frill', 'red-carpet']"
20246,40,woman,spring-summer-2017,mulberry,london,['phillipa-hemphrey'],"['shirt', 'blue-shirt', 'silk', 'thin-stripes', 'skirt', 'midi-skirt', 'plaid', 'check', 'ruffle', 'frill', 'retro', 'braces', 'vertical-stripes', 'striped-shirt', 'check-dress']"
20247,42,woman,spring-summer-2017,mulberry,london,['lena-hardt'],"['total-look', 'check', 'plaid', 'jacket', 'skirt', 'pleats', 'asymmetrical', 'pocket', 'utility', 'retro', 'office-wear', 'check-jacket', 'skirt-suit', 'check-suit', 'brown-hair']"
20248,43,woman,spring-summer-2017,mulberry,london,,"['shirt', 'silk', 'thin-stripes', 'skirt', 'midi-skirt', 'frill', 'ruffle', 'plaid', 'check', 'braces', 'retro', 'england', 'vertical-stripes', 'striped-shirt', 'check-dress']"
19909,30,woman,spring-summer-2017,anya-hindmarch,london,['isabella-ridolfi'],"['total-look', 'neoprene', 'jacket', 'skirt', 'mini-skirt', 'body', 'swimsuit', 'grey', 'applique', 'geometric', 'leather', 'steep', 'skirt-suit', 'mini-skirt-suit', 'light-grey', 'head-accessory']"
19900,22,woman,spring-summer-2017,anya-hindmarch,london,,"['total-look', 'green', 'applique', 'geometric', 'neoprene', 'skirt', 'mini-skirt', 'crop-top', 'jacket', 'braided', 'doll', 'circus', 'green-skirt', 'skirt-suit', 'mini-skirt-suit', 'headband', 'head-accessory']"
19905,26,woman,spring-summer-2017,anya-hindmarch,london,,"['coat', 'retro', 'double-breast', 'blue', 'light-blue', 'pastel-sorbet', 'doll', 'applique', 'geometric', 'leather', 'skirt', 'mini-skirt', 'neoprene', 'blue-coat', 'steep', 'sorbet-dress', 'head-accessory', 'furry-shoes']"
67925,25,woman,spring-summer-2018,versus-versace,london,['kohei-takabatake'],"['print', 'pattern', 'cardigan', 'transparent', 'high-necked', 'denim', 'flare-pants', 'belted', 'deconstructed', 'urban', 'raw-denim', 'denim-pants', 'head-accessory', 'man']"
94955,15,woman,spring-summer-2018,burberry,london,['alina-bolotina'],"['blue', 'blue-jacket', 'jacket', 'pattern', 'floral', 'high-necked', 'denim-pants', 'pants', 'wide-leg-oversize-pants', 'extra-long-pants', 'urban', 'technical', 'retro', 'oversize', 'flare-pants', 'head-accessory', 'floral-print', 'denim', 'black-denim', 'sport-jacket']"
68032,1,woman,spring-summer-2018,chalayan,london,,"['monochrome', 'grey', 'grey-jacket', 'jacket', 'minimal', 'grey-pants', 'cropped-pants', 'flare-pants', 'suit', 'total-look', 'long-sleeves', 'grey-suit', 'total-grey', 'head-accessory', 'headscarf', 'total-monochrome-look', 'tailoring', 'nothing-under']"
20236,32,woman,spring-summer-2017,mulberry,london,,"['dress', 'midi-dress', 'blue', 'navy-blue', 'blue-dress', 'velvet', 'corduroy', 'minimal', 'velvet-dress']"
94996,56,woman,spring-summer-2018,burberry,london,['yeva-podurian'],"['poncho', 'slit', 'hood', 'fur', 'graphic', 'pattern', 'lace', 'transparent', 'pattern-mix', 'embellishment', 'fabric-mix', 'jumpsuit', 'long-sleeves', 'pattern-all-over']"
95007,67,woman,spring-summer-2018,burberry,london,,"['coat', 'pink-coat', 'pink', 'fur', 'fur-coat', 'colourful-fur', 'embellishment', 'pattern', 'floral', 'abstract', 'childish', 'button', 'double-breast', 'coat-dress', 'oversize', 'doll', 'barbie', 'cocoon', 'crossed-coat', 'just-a-coat']"
66923,16,woman,spring-summer-2018,teatum-jones,london,['ishioma-okenmor'],"['beige', 'beige-coat', 'trenchcoat', 'button', 'belted', 'fluid', 'pocket', 'pants', 'green-pants', 'buckle', 'utility']"
66931,24,woman,spring-summer-2018,teatum-jones,london,['ishioma-okenmor'],"['pink', 'light-pink', 'v-neck', 'asymmetrical', 'asymmetrical-dress', 'buckle', 'sleeveless', 'fluid', 'fluid-dress', 'girly', 'slipdress', 'high-low-hem', 'furry-shoes']"
